Feature ID	Taxon	Consensus
bb263306a7c4006b6357bc063ceeb311	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bb2a49d9b841fd1c4cad88f7790b2cbb	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bb311459236556f065b3904470230898	d__Bacteria	1.0
bb36b32cb2d61f3ac668b54672353d17	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Pirellulales; f__Pirellulaceae; g__Pirellula	0.9
bb3a0601e7d2d259570de19e31d83237	d__Bacteria	1.0
bb416b5f31397a85830be18b3c19f1a4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.55
bb440ad6c524108aa776a225fb3a9dcf	d__Bacteria	1.0
bb4b144e73de315a55bf166c0ff2d09a	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.8
bb4b58469dfec5edee9c41aaded585d7	d__Bacteria; p__Actinomycetota	0.55
bb4c514d88f41738953131d5bf18f024	d__Bacteria; p__Bacillota; c__Clostridia	0.55
bb5095d1e0f85abd923860c199d75c48	d__Bacteria; p__Bacillota	0.55
bb5121ccf63abce9bc0f18a2484e2b1a	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bb5e6329d3455ba9ab17d505763add80	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bb5f28c31fe4a0f3958ee2551694d1cc	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bb655e42463e9e60d13df041629ae078	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bb65f4c71c5b7aee25b1b42807efcf64	d__Bacteria	1.0
bb66a7115a58fcda3c582aee5246d7c2	d__Bacteria	1.0
bb671afad2d04ba5d0aa749f0227fa2d	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.6
bb70d5110e8a069eee92eeb906385520	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.55
bb70fa1d8f93254cbcc6fd68b0e88f9c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
bb7898dd75383fa4832eeedafc4d2795	d__Bacteria	1.0
bb789c80e2e8a7ba87595860fe117d22	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus	1.0
bb79d1e0606f9953361d3a2e8db37757	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
bb7da868c85d8643c6a087a622508dee	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
bb7f75127f0a6dfc2d87ea16fd529a1d	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bb907ac530dc69182975da73646218e7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
bb910f16f00390f3f3195d3b6c9a3bbc	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales; f__Ruminococcaceae	0.714
bb94a98d0049289198eb56f36c44eea5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
bb9eda50ff17499cf585b124fe9934bf	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
bba4c414169710391ee2e20615e7dfe8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.7
bba4e5e8793fe193ffacb3e7a66c9f29	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
bba587f10d6612538bfe07f203ae1872	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bba5aea36a85c5f294bbbd49cc61e363	d__Bacteria; p__Bacillota	0.55
bbafadf22dcc8be411eeb53513e567d6	d__Bacteria; p__Bacillota	0.55
bbafb2f0da2f3f78497f03c22d1bcbc6	d__Bacteria	1.0
bbb1363eb3c792a606b9b298e63d2ed3	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae	0.571
bbb4b62d77d603082dbfa0db4a8cad31	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
bbb73e53c04fff5e020f84568089f0b1	d__Bacteria; p__Actinomycetota	0.55
bbb8bba70dc97b1e2996219323cc9bff	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
bbbcb636c12830863755c07b155cf2d8	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bbbdd6ae0c3d934f0516761a9816c075	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.95
bbbf09c734985525fa37224506fa9756	d__Bacteria	1.0
bbbfa18d33230bac3ae1a1bced58c5d2	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus	1.0
bbc1e3c37cb38f9ba75c302ff5587245	d__Bacteria; p__Bacillota	0.529
bbc56d8d3c16ed89212daed2f06c4a22	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
bbc6011ff72c3c89d24be50f96cfddf2	d__Bacteria; p__Bacillota; c__Clostridia	0.75
bbc667242c280f05c7dae9adb89a2a11	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bbc8b101d66d4208fa0c17b23e68667e	d__Bacteria; p__Bacillota	0.55
bbca907300aa5f2ce4e0d93eab2cdff6	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	1.0
bbccf53b39a9b44794680b865db17791	d__Bacteria	1.0
bbd3fc3171e8b802b13140de7c5cc348	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Tannerellaceae; g__Incertae_Sedis	1.0
bbd583630b5060d517e290df5461ee69	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
bbe14df001787d64b73444f9454c7c3f	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bbe5c52980202143a7bebf633a273c87	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.7
bbede966dc8d49c34ef6dc42c2ba4058	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.667
bbee304b06df767f39f09e7c285234eb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales; f__Comamonadaceae	0.526
bbef01f8929686f1e8f3b4783245b9cb	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bbf17d0899463badca0d2b504588807d	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.95
bbf1d28499094c7aa0b019a49e9c5369	d__Bacteria; p__Actinomycetota	0.556
bbfb66743e0f7e5cb500277d6f25d261	d__Bacteria; p__Bacillota; c__Clostridia	0.55
bc01410c2a64ec3500d417a77be07173	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bc01e48f317949f17c8688ce722e6490	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.833
bc03a200af2224fb2a163c73b8d01417	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
bc06e2d287a5324d03b8c303275f2315	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Chloroplast; f__Incertae_Sedis; g__Incertae_Sedis	1.0
bc1439c6bf8e5265db2a34291d19d5e5	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bc1c18831e7980464b857137e7e57c8d	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bc1df91c7bb9acb136b3958c3b67101c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
bc1f156497610b51da114433806bc083	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.9
bc1f4a69e4b93b3e5d6ff06c52022bf7	d__Bacteria; p__Cyanobacteriota; c__Cyanobacteriia; o__Synechococcales; f__Cyanobiaceae	0.556
bc21967c1b7e80d48de1dbc9b2045672	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bc22eada385af2e577ce5fa91c56971a	d__Bacteria; p__Bacillota; c__Clostridia	0.714
bc27cfcc5125302785315e2d21c4da13	d__Bacteria; p__Bacillota	0.55
bc2a7f9b5f319aaa8f8853d706a08ebe	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales	0.6
bc2e649c1d8c788c65c9fd14d189e979	d__Bacteria; p__Bacillota; c__Bacilli	0.588
bc34041b81977ea0eb0bd179ee753c64	d__Bacteria	1.0
bc383180b14cbb1ab72ee4e4f4c87853	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales	0.95
bc3b4fcd60e2df447c30df5a52f3223e	d__Bacteria; p__Bacillota	0.55
bc3c2e751b956f4aec8a0854ee21e52e	d__Bacteria	1.0
bc3d2f10f982a15be872cb0b74dd8e33	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.9
bc3f8e594dbec910201232996ff40d16	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bc3fb03df0daae7635462b34fb90087c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
bc4b55a6e815a3321411c72f4e6ae6be	d__Bacteria; p__Bacillota; c__Clostridia	0.55
bc50e5b3988738ccb9cdfd345b901803	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bc5216bcdbfd023b0fad515cd5771d49	d__Bacteria; p__Actinomycetota	0.55
bc528aad21fa78aafe4ec718f06f3e3f	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
bc53814d35b2f862562a1e865e923b33	d__Bacteria; p__Bacillota; c__Bacilli; o__Erysipelotrichales; f__Erysipelotrichaceae	0.583
bc541dd9efd338f1d258edf930c38f60	d__Bacteria; p__Bacillota; c__Clostridia	0.571
bc5d74ca0e97ecdfebdae098668597e6	d__Bacteria; p__Bacillota	0.55
bc5dee6e7af975562741bb3a048f47ed	d__Bacteria; p__Gemmatimonadota	0.714
bc64fa1d090a788d822334f7e6d8b34f	d__Bacteria; p__Bacillota; c__Clostridia; o__Oscillospirales	0.636
bc68183917595c0834ae1cef7e889abb	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
bc6987255f79cd192785b717a4ae4501	Unassigned	1.0
bc6d7c795ef7ffb430eb2b46c3844387	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.667
bc71c8f2ffb719b4e5a50b499066022c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
bc73e893b500e1bcedf271cb59804c45	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bc74da5bf97bb6ac0ee9d7c179de030a	d__Bacteria	1.0
bc809a114f9b03c2d79a24b6031ab567	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bc86d4db30435292b60f576caefdcfcd	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.75
bc89af738e564ac6c7ce0ff50ea64c2c	d__Bacteria	1.0
bc8d5854ee2a63fa270ea89d3490a416	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
bc8fb99545fba27899a16f1ade967276	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bc977fdc2195f64b98778d3c7ff0a30d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	0.857
bc9ec735879262ac410280700e9767a7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bc9ed4f83efef9b2aeded4ed936b7ec9	d__Bacteria	1.0
bca06289f62035f4da0aa1949f792897	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	1.0
bca24c095e75f2e3a4d8253e6097aa42	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.583
bca561220842d66f418e3bfc6d198a03	d__Bacteria; p__Bacillota	0.55
bcad53f30c8eb3397198d6ecafb74312	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bcb2c3eb58c2632ffd390a6f28fce278	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bcb52b5848ed2556a9ec3ed9ad76bbb2	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bcbd6d07d729c5c48105e48bf6b75792	d__Bacteria	1.0
bcbefdc13941aaa03cf1727885d1a579	Unassigned	1.0
bcc7da211cfd8c6f2b18577d26787e5d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bcc7f5d497e7a28978f8c78ce3382e03	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.7
bcc80f12d18c3df965702fc0a857581a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
bcc9c5118374cf56e4ba39d37c14feb1	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bcca122e399b6a18bcf6742c8231803b	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
bccb49a86acb18351febe82bfa4b005a	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.529
bccbc9503a88c1e0e9753b0a40271054	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bccdc54d8eb05d8b8bccd225010c7638	d__Bacteria; p__Actinomycetota	0.55
bccfec195efe0df700a11d2179054985	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.6
bcd12c2dae26a9b445e3692b7035ae25	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bcd5f875cc02d472ad15284121a5d3cb	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
bcd8f122c670637409b1ef66a6bcfeeb	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bcdfac8f14bf2782ebd9da4bd3e40e77	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.6
bce05a37fa3cce065d917f38422fe891	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bcebf1d76fa9146ceadaaab7538244f5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bcebf5a1244addc78d94de3d8cef2907	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	1.0
bcee7dc35cb4860972133dcde5cc6050	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
bcf2a636fe1519cfdc61f4311086d990	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
bcf5dd62cc00b27a88fb606e7169a892	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.6
bcf6b8ea8903cb28129cfbd04654d632	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bcf8ac5a9c6f922d3d68ac9c0237a492	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.769
bcf9a7a75e97e02d04a0f1e9073d9aed	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	1.0
bcfa05d92a56c8e9b699444203696653	Unassigned	1.0
bcfc04051812e7c4cd3d4c95cf9d4a29	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.7
bcfc1181ef8e9521aa4711771a24d694	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Enterobacterales	0.9
bd0bbf9953c117e8ad77590008859e92	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
bd1a8f10d3e4bdded3ae2560d1422069	d__Bacteria; p__Fusobacteriota; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae	1.0
bd1b81b6d857f6758b17c1e72576dfdf	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
bd1e5aa6236196d85c96157ae96d5cd2	d__Bacteria; p__Bacillota; c__Bacilli	0.7
bd21ae0e1cfa66c5fe1c66988591744b	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bd23f3464dbee38f2352549d726766d1	d__Bacteria	1.0
bd254ebb2e76ec40c2842a9b8228adfa	d__Bacteria	1.0
bd28a2c8a976ce3b55faa9b335bdd838	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
bd294dd70c15104f72d8c4f6d56c6893	d__Bacteria; p__Bacillota; c__Bacilli	0.55
bd2d39a2564b0ecc2f4e153d55d8fb7f	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella	0.667
bd2ebc70501f7d867c204f94c4e483da	d__Bacteria; p__Bacillota; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.526
bd328d0560694a5c53e2a89a4519819b	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Sphingobacteriales; f__env.OPS_17; g__Incertae_Sedis	0.6
bd35011b28264ebfc12e56f2cf9f4017	d__Bacteria; p__Gemmatimonadota; c__Gemmatimonadia; o__Gemmatimonadales; f__Gemmatimonadaceae; g__Incertae_Sedis	0.9
bd352bedc650824f3b49aa087be4174c	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
bd36ba5b48add586efdbcddbf1ad2a9a	Unassigned	1.0
bd3781f59bb0642c81b7c26f37b68e22	d__Bacteria; p__Bacillota	0.55
bd3816ef8581b1353401e36ec06f957a	d__Bacteria; p__Thermodesulfobacteriota	0.55
bd3c45d86ab338880235c8db92437c9e	d__Bacteria; p__Bacillota; c__Clostridia	0.55
bd3f044c90e2d208668a482defeb63fa	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
bd3f7ca5f51e70592f166eddb100e3f2	d__Bacteria	1.0
bd465698358b623000238aaed1cd9f48	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bd4cf2902149ff441ebfd4ddb7aec94a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Incertae_Sedis	1.0
bd51e684722285320e57f327eca15b6b	d__Bacteria	1.0
bd5880e486a149108b62ed198154ec64	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bd5b49356b3f0d7df7ca4df711e53c63	d__Bacteria	1.0
bd61bca50f496180a59687ccb6dd829c	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bd691888d087d2dfac5531d6b733a8f5	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.571
bd706bdd3c556a367b0cabab5ba904ce	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Pseudomonadales; f__Moraxellaceae; g__Acinetobacter	0.7
bd74222146a05367ac969389f5e50fe3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.85
bd74637d419d24c10432adbab43ddac7	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.7
bd7d1083265e06d5c8770be39cf1b905	d__Bacteria	1.0
bd87814efe4de81512a484155040f4f4	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bd8aaf3a58e10ffcc10cee6fb425e363	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.6
bd8b5a2a9ca5d1988cd3924f083264f5	d__Bacteria; p__Bacillota	0.55
bd8cba0d60fa455b0ca486f6256cc18a	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.909
bd8d880e381d2263899d8ae7add7fa8a	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	0.6
bd900c927671ba31134ead1d82732735	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bd92fe1f1cd02c869db762c2d31e0e41	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bd949bd3e0635394526fc318c3246cf0	d__Bacteria; p__Bacillota	0.55
bd973b89e9375cdeee8025689dbba6a4	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia	0.615
bd983a1f4d2f06a02c4f4ed1e872a657	d__Bacteria; p__Actinomycetota; c__Actinobacteria	0.615
bda25f23b8e889c83eafa4a8bad60d23	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Cyclobacteriaceae; g__Marivirga	1.0
bda4768babba9b927dc65149078dea37	d__Bacteria	1.0
bda6d00c44d235502de79d001f048450	Unassigned	1.0
bdaab6b6421beafdd509509e8e1c3cfd	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bdac3f861c11b66be1fa0f388affc09c	d__Bacteria; p__Thermodesulfobacteriota	0.6
bdb12b2c57fa37bf83d27054f173642f	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI	0.75
bdb3a0f46c6148bd11859238a0afd4e9	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
bdb4f83284a3f77466550d181ffa7742	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	1.0
bdc249615909ddc93311ea1d9093bb87	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Propionibacteriales; f__Propionibacteriaceae; g__Cutibacterium	1.0
bdc469f4adf2c66b421fbb64f2466edd	d__Bacteria	1.0
bdd0a0b714c16f36caaa67f90cb1e691	d__Bacteria	1.0
bdd1beb3192ccb10d9f6cce09582308b	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
bdd8b9989a8eb68fe5f1f41530bd4473	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
bddc49f6ce3f538adb35fd3c11318c51	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae	0.75
bde22da3b43c481f9ff18b04762f046d	d__Bacteria	1.0
bde611ca29ef807e8037418ed26f8498	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	1.0
bde76e426d074e3859d6231de33f6693	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bded2858f35f9323c29968b6cc48e9b3	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
bdf3199a7c984cd7b6ec6d97a647cc39	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria	0.95
bdf393df47761118b8968529f5f08179	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.55
bdf5d7369f236ffbf01347b128f0c9ea	d__Bacteria; p__Actinomycetota	0.55
bdf6c14620c931df44e66ea22499cd22	d__Bacteria; p__Bacillota; c__Clostridia	0.55
bdf854352db4fd64fbd343197575c831	d__Bacteria	1.0
bdfb62d9881b52211777b488388898e4	d__Bacteria; p__Bacillota; c__Clostridia; o__Peptostreptococcales-Tissierellales; f__Family_XI; g__Anaerococcus	0.75
bdfbb4e4492f94317eba42dc36c2894d	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Chitinophagales	0.6
bdfdc0ace831e736f6084d490c965fdd	d__Bacteria; p__Bacillota; c__Clostridia	0.6
bdfe9b28f38e57d47e8736a6fed2ffa5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
be002b4bcdf03b2a54c78323e700d404	d__Bacteria; p__Actinomycetota	0.55
be018f8eaf145f6754b42f06eebf125b	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Mycobacteriales; f__Corynebacteriaceae; g__Corynebacterium	0.636
be02032347189c13bc055c79dca1c1a6	d__Bacteria	1.0
be02fb5c9d7e2bbca150f2b45171f00e	d__Bacteria; p__Bacillota; c__Clostridia	0.6
be0353336e062e963bc90cfec9f4d173	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.75
be0403682bd45d744e5ca42867d8cdb2	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales	1.0
be0a85994a95b63b47ff4485a6323435	d__Bacteria; p__Bacillota	0.55
be0aca23fe057745878187dd26f0d56a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
be0c1a4e438317d34a6d8700dd8fa401	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.8
be0c728bc2c54fea79c0c52d5f91440d	d__Bacteria; p__Bacteroidota; c__Bacteroidia	1.0
be112bb54f52e77f3836018ae718d8e8	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
be14c74afc1b1a9199e76865ed7d7e46	d__Bacteria; p__Bacillota; c__Bacilli; o__Staphylococcales; f__Staphylococcaceae; g__Staphylococcus	0.667
be1fa5ae83e2cf06c29ca970c9f7b5ab	d__Bacteria; p__Bacillota; c__Bacilli	0.55
be21f69f988c17da060aba8d7098f5de	d__Bacteria; p__Thermodesulfobacteriota; c__Desulfuromonadia	0.583
be2afd997208a92ff0ea7e9d5c0bdaa5	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
be2ce17bd7597038649905d11c080808	d__Bacteria; p__Chlamydiota; c__Chlamydiia; o__Chlamydiales	1.0
be2fc8204c1b83df486f902196eba474	d__Bacteria; p__Bacillota; c__Bacilli	0.55
be342f44524a707e4631b2b246e501e8	d__Bacteria	1.0
be39b47eb42ce7fba1b10f7dd046e306	d__Bacteria; p__Actinomycetota; c__Actinobacteria; o__Micrococcales; f__Micrococcaceae	0.75
be3cae4150deeed16f6d90d9bc3f059f	d__Bacteria; p__Bacillota	0.733
be404beccf7febbbf2b6c19d3df2c6a6	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Cytophagales; f__Spirosomataceae; g__Dyadobacter	0.714
be42cdd9023123396959745226118766	d__Bacteria; p__Bacillota; c__Bacilli; o__Bacillales; f__Bacillaceae; g__Bacillus	0.571
be438116cca409d098d75114402d52e0	d__Bacteria; p__Bacillota; c__Clostridia	0.55
be448c8e14133ad419a896085da06720	d__Bacteria; p__Pseudomonadota; c__Gammaproteobacteria; o__Burkholderiales	0.55
be44a102b5384e11228a60b22ef8718a	d__Bacteria	1.0
be4791ea812b80c12d0a9ebc521b84ff	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria; o__Hyphomicrobiales	0.65
be4a2891e495a5b74b5ffa289da6bc52	d__Bacteria; p__Bacillota; c__Clostridia; o__Lachnospirales; f__Lachnospiraceae	0.714
be4b42eac13a26ba6f01ab411c56a18d	d__Bacteria; p__Bacillota; c__Clostridia	0.6
be4b9f15db53eb1027c669849c72e126	d__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Flavobacteriales	0.667
be4bcfa142325d3bf46a41fadfaabfa7	Unassigned	1.0
be4eaadef89e568fd18ff5e6203f839c	d__Bacteria; p__Pseudomonadota	0.8
be514ecdee25120238fd8e9e4d22231c	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.95
be57219189e4e736d9015074bd21868a	d__Bacteria; p__Pseudomonadota; c__Alphaproteobacteria	0.9
be5c93b43d91799e6951a12bb3674af6	d__Bacteria; p__Planctomycetota; c__Planctomycetes; o__Isosphaerales; f__Isosphaeraceae	0.7
be610b267baff32bb796aa7d3c45ee10	d__Bacteria; p__Bacillota	0.55
